,run_id,flow_id,accuracy,f_measure,area_under_roc_curve,average_cost,kappa,kb_relative_information_score,mean_absolute_error,mean_prior_absolute_error,prior_entropy,relative_absolute_error,root_mean_prior_squared_error,root_mean_squared_error,root_relative_squared_error,data_preprocessing,classifier,feature_preprocessing
3236,9777498,8817,0.75,0.7398127471266722,0.67,0.0,0.36354378818737276,361.406734027617,0.25,0.42015968063872167,0.8817783329695427,0.5950118764845618,0.45825774337365466,0.5,1.0910890371847126,0,8,0
3237,9777555,8817,0.713,0.7117313283352487,0.654047619047619,0.0,0.31075888568683946,266.97665099583,0.287,0.42015968063872167,0.8817783329695427,0.6830736342042769,0.45825774337365466,0.5357238094391549,1.169044750875788,0,8,0
3238,9777686,8817,0.701,0.5806250984556324,0.5026190476190476,0.0,0.007304116865869786,236.3506781206562,0.299,0.42015968063872167,0.8817783329695427,0.7116342042755359,0.45825774337365466,0.5468089245796927,1.19323444608733,0,8,0
3239,9777717,8817,0.758,0.745540566593198,0.6728571428571429,0.0,0.375,381.8240492777327,0.242,0.42015968063872167,0.8817783329695427,0.5759714964370558,0.45825774337365466,0.4919349550499537,1.0734896729259178,0,8,0
3240,9777922,8817,0.6940000000000001,0.6853667711598747,0.611904761904762,0.0,0.23499999999999993,218.48552727680593,0.306,0.42015968063872167,0.8817783329695427,0.7282945368171037,0.45825774337365466,0.5531726674375732,1.207121266222722,0,8,0
3241,9777946,8817,0.735,0.6728497489581806,0.5764285714285714,0.0,0.1950182260024302,323.12426793364847,0.265,0.42015968063872167,0.8817783329695427,0.6307125890736356,0.45825774337365466,0.51478150704935,1.1233449177739412,0,8,0
3242,9778355,8817,0.746,0.7321009054678947,0.6566666666666666,0.0,0.341286307053942,351.19807640255823,0.254,0.42015968063872167,0.8817783329695427,0.6045320665083147,0.45825774337365466,0.5039841267341661,1.099783111189519,0,8,0
3243,9778771,8817,0.7509999999999999,0.736757618491245,0.6611904761904762,0.0,0.35223725286160246,363.95889843388164,0.249,0.42015968063872167,0.8817783329695427,0.5926318289786235,0.45825774337365466,0.498998997994986,1.088904672556971,0,8,0
3244,9778907,8817,0.74,0.716711881603035,0.6314285714285715,0.0,0.29805615550755926,335.8850899649705,0.26,0.42015968063872167,0.8817783329695427,0.6188123515439443,0.45825774337365466,0.5099019513592785,1.1126968583344026,0,8,0
3245,9778976,8817,0.629,0.625816385449413,0.5502380952380952,0.0,0.10212971926427883,52.594840869615275,0.371,0.42015968063872167,0.8817783329695427,0.8829976247030897,0.45825774337365466,0.6090976933136424,1.3291596314980227,0,8,0
3246,9779020,8817,0.747,0.7406826896100253,0.6773809523809524,0.0,0.37064676616915426,353.7502408088234,0.253,0.42015968063872167,0.8817783329695427,0.6021520190023766,0.45825774337365466,0.5029910535983717,1.0976160487663433,0,8,0
3247,9779053,8817,0.669,0.6691570755911936,0.6064285714285714,0.0,0.2126546146527118,154.68141712019533,0.331,0.42015968063872167,0.8817783329695427,0.7877957244655599,0.45825774337365466,0.575325994545701,1.2554637709124123,0,8,0
3248,9779075,8817,0.735,0.6936844781341811,0.5992857142857143,0.0,0.23938002296211258,323.12426793364824,0.265,0.42015968063872167,0.8817783329695427,0.6307125890736356,0.45825774337365466,0.51478150704935,1.1233449177739412,0,8,0
3249,9779328,8817,0.7440000000000001,0.7099328223387649,0.618095238095238,0.0,0.2792792792792792,346.09374759002935,0.256,0.42015968063872167,0.8817783329695427,0.6092921615201914,0.45825774337365466,0.5059644256269407,1.1041044760140297,0,8,0
3250,9779501,8817,0.74,0.7336734490523925,0.6695238095238095,0.0,0.3538767395626242,335.8850899649715,0.26,0.42015968063872167,0.8817783329695427,0.6188123515439443,0.45825774337365466,0.5099019513592785,1.1126968583344026,0,8,0
3251,9779512,8817,0.701,0.5806250984556324,0.5026190476190476,0.0,0.007304116865869786,236.3506781206562,0.299,0.42015968063872167,0.8817783329695427,0.7116342042755359,0.45825774337365466,0.5468089245796927,1.19323444608733,0,8,0
3252,9779534,8817,0.701,0.5806250984556324,0.5026190476190476,0.0,0.007304116865869786,236.3506781206562,0.299,0.42015968063872167,0.8817783329695427,0.7116342042755359,0.45825774337365466,0.5468089245796927,1.19323444608733,0,8,0
3253,9779598,8817,0.607,0.6032050885511239,0.5230952380952381,0.0,0.0470417070805043,-3.552776068203178,0.393,0.42015968063872167,0.8817783329695427,0.9353586698337313,0.45825774337365466,0.6268971207462992,1.3680011517778965,0,8,0
3254,9779741,8817,0.6940000000000001,0.6972160107334525,0.6471428571428571,0.0,0.28770949720670375,218.48552727680547,0.306,0.42015968063872167,0.8817783329695427,0.7282945368171037,0.45825774337365466,0.5531726674375732,1.207121266222722,0,8,0
3255,9779962,8817,0.7509999999999999,0.7318851936514639,0.6507142857142857,0.0,0.33706070287539946,363.95889843388153,0.249,0.42015968063872167,0.8817783329695427,0.5926318289786235,0.45825774337365466,0.498998997994986,1.088904672556971,0,8,0
3256,9780049,8817,0.742,0.7363690476190478,0.6738095238095239,0.0,0.36138613861386143,340.98941877750025,0.258,0.42015968063872167,0.8817783329695427,0.6140522565320679,0.45825774337365466,0.5079370039680118,1.108408993219891,0,8,0
3257,9780332,8817,0.613,0.6124413944275906,0.5378571428571428,0.0,0.0759312320916904,11.760210369383483,0.387,0.42015968063872167,0.8817783329695427,0.9210783847981019,0.45825774337365466,0.6220932405998316,1.3575182298503763,0,8,0
3258,9780342,8817,0.701,0.5788032436512391,0.5016666666666667,0.0,0.004660452729693598,236.3506781206562,0.299,0.42015968063872167,0.8817783329695427,0.7116342042755359,0.45825774337365466,0.5468089245796927,1.19323444608733,0,8,0
3259,9780505,8817,0.638,0.6354678471260095,0.5623809523809524,0.0,0.12644787644787644,75.56432052599551,0.362,0.42015968063872167,0.8817783329695427,0.8615771971496454,0.45825774337365466,0.6016643582596529,1.3129387707237654,0,8,0
3260,9780885,8817,0.6890000000000001,0.6885510947467199,0.6283333333333333,0.0,0.2574021012416426,205.72470524548373,0.311,0.42015968063872167,0.8817783329695427,0.740194774346795,0.45825774337365466,0.5576737397439474,1.2169434075208434,0,8,0
3261,9780964,8817,0.523,0.5223114861549373,0.4307142857142857,0.0,-0.13896848137535825,-217.93458619442023,0.477,0.42015968063872167,0.8817783329695427,1.1352826603325439,0.45825774337365466,0.6906518659932803,1.5071253589928668,0,8,0
3262,9781016,8817,0.736,0.6775048732943469,0.580952380952381,0.0,0.20481927710843362,325.6764323399131,0.264,0.42015968063872167,0.8817783329695427,0.6283325415676974,0.45825774337365466,0.5138093031466052,1.1212233957335553,0,8,0
3263,9781018,8817,0.7140000000000001,0.615734111199505,0.5280952380952381,0.0,0.07622739018087842,269.528815402094,0.286,0.42015968063872167,0.8817783329695427,0.6806935866983388,0.45825774337365466,0.5347896782848375,1.1670063103522512,0,8,0
3264,9781072,8817,0.7490000000000001,0.7389559681344807,0.6692857142857143,0.0,0.36164801627670395,358.85456962135174,0.251,0.42015968063872167,0.8817783329695427,0.5973919239905001,0.45825774337365466,0.5009990019950139,1.0932690374344833,0,8,0
3265,9781247,8817,0.715,0.6390799777001488,0.545,0.0,0.11710037174721173,272.08097980835834,0.285,0.42015968063872167,0.8817783329695427,0.6783135391924004,0.45825774337365466,0.5338539126015656,1.1649643029954677,0,8,0
3266,9781518,8817,0.727,0.6495814813979199,0.5554761904761905,0.0,0.14580725907384223,302.70695268353217,0.273,0.42015968063872167,0.8817783329695427,0.6497529691211416,0.45825774337365466,0.5224940191045253,1.1401749924790547,0,8,0
3267,9781759,8817,0.713,0.6136392755011806,0.5264285714285715,0.0,0.07179818887451486,266.9766509958296,0.287,0.42015968063872167,0.8817783329695427,0.6830736342042769,0.45825774337365466,0.5357238094391549,1.169044750875788,0,8,0
3268,9781927,8817,0.757,0.7496594702255057,0.6854761904761905,0.0,0.3906720160481445,379.271884871468,0.243,0.42015968063872167,0.8817783329695427,0.578351543942994,0.45825774337365466,0.4929503017546495,1.0757053402427883,0,8,0
3269,9781938,8817,0.642,0.6416566872933553,0.5728571428571428,0.0,0.1459923664122138,85.77297815105325,0.358,0.42015968063872167,0.8817783329695427,0.8520570071258925,0.45825774337365466,0.5983310120660636,1.3056648157458322,0,8,0
3270,9782063,8817,0.759,0.7513944323591538,0.6869047619047619,0.0,0.39447236180904527,384.3762136839969,0.241,0.42015968063872167,0.8817783329695427,0.5735914489311176,0.45825774337365466,0.4909175083453431,1.071269423035277,0,8,0
3271,9782110,8817,0.7020000000000001,0.5811230976840693,0.5033333333333333,0.0,0.009308510638297587,238.9028425269207,0.298,0.42015968063872167,0.8817783329695427,0.7092541567695976,0.45825774337365466,0.5458937625582472,1.1912373995896361,0,8,0
3272,9782287,8817,0.62,0.62,0.5476190476190477,0.0,0.09523809523809532,29.625361213234864,0.38,0.42015968063872167,0.8817783329695427,0.9044180522565339,0.45825774337365466,0.6164414002968976,1.3451849078614762,0,8,0
3273,9782323,8817,0.664,0.664,0.6,0.0,0.20000000000000015,141.9205950888724,0.336,0.42015968063872167,0.8817783329695427,0.7996959619952512,0.45825774337365466,0.5796550698475775,1.2649105841184614,0,8,0
3274,9782344,8817,0.748,0.7269479933741165,0.6438095238095238,0.0,0.32403433476394855,356.3024052150881,0.252,0.42015968063872167,0.8817783329695427,0.5997719714964382,0.45825774337365466,0.5019960159204453,1.0954446993624007,0,8,0
3275,9782663,8817,0.528,0.5275473642526921,0.4371428571428571,0.0,-0.12595419847328235,-205.1737641630979,0.472,0.42015968063872167,0.8817783329695427,1.1233824228028526,0.45825774337365466,0.6870225614927067,1.4992055702865048,0,8,0
3276,9782687,8817,0.754,0.743611859838275,0.6738095238095239,0.0,0.37244897959183676,371.61539165267504,0.246,0.42015968063872167,0.8817783329695427,0.5854916864608088,0.45825774337365466,0.49598387070548977,1.0823251278943997,0,8,0
3277,9782896,8817,0.745,0.7312542904775914,0.655952380952381,0.0,0.3393782383419689,348.6459119962933,0.255,0.42015968063872167,0.8817783329695427,0.606912114014253,0.45825774337365466,0.5049752469181039,1.1019459119239732,0,8,0
3278,9782940,8817,0.727,0.7234599542334096,0.6630952380952381,0.0,0.33414634146341465,302.7069526835325,0.273,0.42015968063872167,0.8817783329695427,0.6497529691211416,0.45825774337365466,0.5224940191045253,1.1401749924790547,0,8,0
3279,9783026,8817,0.747,0.7337713949584654,0.6592857142857143,0.0,0.34591520165460193,353.7502408088228,0.253,0.42015968063872167,0.8817783329695427,0.6021520190023766,0.45825774337365466,0.5029910535983717,1.0976160487663433,0,8,0
3280,9783125,8817,0.612,0.612,0.5380952380952381,0.0,0.07619047619047625,9.208045963119243,0.388,0.42015968063872167,0.8817783329695427,0.92345843230404,0.45825774337365466,0.6228964600958975,1.3592709978235973,0,8,0
3281,9783258,8817,0.7390000000000001,0.7328142671051109,0.6688095238095239,0.0,0.3520357497517379,333.3329255587069,0.261,0.42015968063872167,0.8817783329695427,0.6211923990498825,0.45825774337365466,0.5108815909777921,1.1148346064307066,0,8,0
3282,9783269,8817,0.622,0.6250432045860088,0.5585714285714286,0.0,0.11516853932584274,34.72969002576387,0.378,0.42015968063872167,0.8817783329695427,0.8996579572446574,0.45825774337365466,0.6148170459575759,1.3416402774372014,0,8,0
3283,9783291,8817,0.7020000000000001,0.5811230976840693,0.5033333333333333,0.0,0.009308510638297587,238.9028425269207,0.298,0.42015968063872167,0.8817783329695427,0.7092541567695976,0.45825774337365466,0.5458937625582472,1.1912373995896361,0,8,0
3284,9783785,8817,0.759,0.745215205045743,0.6707142857142858,0.0,0.37304890738813734,384.3762136839972,0.241,0.42015968063872167,0.8817783329695427,0.5735914489311176,0.45825774337365466,0.4909175083453431,1.071269423035277,0,8,0
3285,9783875,8817,0.528,0.5210750034279447,0.42476190476190484,0.0,-0.15459882583170234,-205.17376416309733,0.472,0.42015968063872167,0.8817783329695427,1.1233824228028526,0.45825774337365466,0.6870225614927067,1.4992055702865048,0,8,0
3286,9783947,8817,0.618,0.6207529464754898,0.5528571428571429,0.0,0.10412757973733583,24.521032400705995,0.382,0.42015968063872167,0.8817783329695427,0.9091781472684106,0.45825774337365466,0.6180614856144977,1.348720222520151,0,8,0
3287,9784025,8817,0.716,0.6409393096033587,0.5466666666666666,0.0,0.12128712871287131,274.6331442146228,0.284,0.42015968063872167,0.8817783329695427,0.6759334916864621,0.45825774337365466,0.532916503778969,1.1629187100160774,0,8,0
3288,9784053,8817,0.764,0.7550689177065492,0.6885714285714285,0.0,0.4016227180527383,397.13703571531937,0.236,0.42015968063872167,0.8817783329695427,0.5616912114014263,0.45825774337365466,0.48579831205964474,1.0600984251422327,0,8,0
3289,9784144,8817,0.72,0.7202648301560368,0.6676190476190477,0.0,0.3346007604562736,284.84180183968056,0.28,0.42015968063872167,0.8817783329695427,0.6664133016627093,0.45825774337365466,0.5291502622129182,1.1547001002478623,0,8,0
3290,9784204,8817,0.726,0.7222923213002918,0.6614285714285716,0.0,0.3310546874999999,300.1547882772681,0.274,0.42015968063872167,0.8817783329695427,0.6521330166270798,0.45825774337365466,0.523450093132096,1.1422613162594937,0,8,0
3291,9784255,8817,0.7020000000000001,0.5811230976840693,0.5033333333333333,0.0,0.009308510638297587,238.9028425269207,0.298,0.42015968063872167,0.8817783329695427,0.7092541567695976,0.45825774337365466,0.5458937625582472,1.1912373995896361,0,8,0
3292,9784282,8817,0.701,0.5806250984556324,0.5026190476190476,0.0,0.007304116865869786,236.3506781206562,0.299,0.42015968063872167,0.8817783329695427,0.7116342042755359,0.45825774337365466,0.5468089245796927,1.19323444608733,0,8,0
3293,9784391,8817,0.642,0.6405981265356265,0.5699999999999998,0.0,0.14107485604606518,85.77297815105308,0.358,0.42015968063872167,0.8817783329695427,0.8520570071258925,0.45825774337365466,0.5983310120660636,1.3056648157458322,0,8,0
3294,9784527,8817,0.7020000000000001,0.5811230976840693,0.5033333333333333,0.0,0.009308510638297587,238.9028425269207,0.298,0.42015968063872167,0.8817783329695427,0.7092541567695976,0.45825774337365466,0.5458937625582472,1.1912373995896361,0,8,0
3295,9784665,8817,0.701,0.5806250984556324,0.5026190476190476,0.0,0.007304116865869786,236.3506781206562,0.299,0.42015968063872167,0.8817783329695427,0.7116342042755359,0.45825774337365466,0.5468089245796927,1.19323444608733,0,8,0
3296,9784694,8817,0.753,0.7431160323873178,0.674047619047619,0.0,0.3718209562563581,369.06322724641046,0.247,0.42015968063872167,0.8817783329695427,0.5878717339667471,0.45825774337365466,0.4969909455915671,1.0845227446300456,0,8,0
3297,9784699,8817,0.625,0.6221799402011418,0.5464285714285714,0.0,0.09420289855072471,42.38618324455722,0.375,0.42015968063872167,0.8817783329695427,0.8925178147268427,0.45825774337365466,0.6123724356957945,1.3363057025235636,0,8,0
3298,9784763,8817,0.62,0.618511977886978,0.5438095238095239,0.0,0.08829174664107474,29.62536121323502,0.38,0.42015968063872167,0.8817783329695427,0.9044180522565339,0.45825774337365466,0.6164414002968976,1.3451849078614762,0,8,0
3299,9784811,8817,0.7040000000000001,0.6896956122750533,0.6104761904761905,0.0,0.23868312757201643,244.00717133945014,0.296,0.42015968063872167,0.8817783329695427,0.7044940617577211,0.45825774337365466,0.5440588203494178,1.1872332289337937,0,8,0
3300,9784834,8817,0.755,0.7448358351313205,0.6754761904761905,0.0,0.3756371049949031,374.16755605893945,0.245,0.42015968063872167,0.8817783329695427,0.5831116389548705,0.45825774337365466,0.4949747468305833,1.080123039900256,0,8,0
3301,9785167,8817,0.743,0.7283000319367468,0.6516666666666666,0.0,0.3314255983350676,343.5415831837643,0.257,0.42015968063872167,0.8817783329695427,0.6116722090261295,0.45825774337365466,0.5069516742254631,1.1062588282596773,0,8,0
3302,9785220,8817,0.7440000000000001,0.7037251356238697,0.6095238095238095,0.0,0.264367816091954,346.0937475900297,0.256,0.42015968063872167,0.8817783329695427,0.6092921615201914,0.45825774337365466,0.5059644256269407,1.1041044760140297,0,8,0
3303,9785448,8817,0.765,0.7541888619854722,0.6845238095238095,0.0,0.39743589743589747,399.68920012158407,0.235,0.42015968063872167,0.8817783329695427,0.5593111638954881,0.45825774337365466,0.4847679857416329,1.0578500696416215,0,8,0
3304,9785588,8817,0.753,0.7468325072477321,0.6845238095238095,0.0,0.3855721393034826,369.0632272464107,0.247,0.42015968063872167,0.8817783329695427,0.5878717339667471,0.45825774337365466,0.4969909455915671,1.0845227446300456,0,8,0
3305,9785609,8817,0.7020000000000001,0.5811230976840693,0.5033333333333333,0.0,0.009308510638297587,238.9028425269207,0.298,0.42015968063872167,0.8817783329695427,0.7092541567695976,0.45825774337365466,0.5458937625582472,1.1912373995896361,0,8,0
3306,9785832,8817,0.758,0.7488418562923089,0.6814285714285714,0.0,0.38640973630831643,381.8240492777327,0.242,0.42015968063872167,0.8817783329695427,0.5759714964370558,0.45825774337365466,0.4919349550499537,1.0734896729259178,0,8,0
3307,9786014,8817,0.6509999999999999,0.6501546098866593,0.5821428571428572,0.0,0.16507177033492837,108.74245780743398,0.349,0.42015968063872167,0.8817783329695427,0.8306365795724483,0.45825774337365466,0.5907622195096771,1.289148362579835,0,8,0
3308,9786394,8817,0.529,0.5283201467064474,0.4378571428571429,0.0,-0.12464183381088832,-202.62159975683338,0.471,0.42015968063872167,0.8817783329695427,1.1210023752969145,0.45825774337365466,0.6862943974709396,1.49761658672366,0,8,0
3309,9786482,8817,0.738,0.732281746031746,0.669047619047619,0.0,0.3514851485148515,330.7807611524425,0.262,0.42015968063872167,0.8817783329695427,0.6235724465558209,0.45825774337365466,0.5118593556827891,1.1169682631318434,0,8,0
3310,9786742,8817,0.753,0.7416368038740921,0.6702380952380952,0.0,0.3666666666666667,369.0632272464105,0.247,0.42015968063872167,0.8817783329695427,0.5878717339667471,0.45825774337365466,0.4969909455915671,1.0845227446300456,0,8,0
3311,9786743,8817,0.727,0.7234599542334096,0.6630952380952381,0.0,0.33414634146341465,302.7069526835325,0.273,0.42015968063872167,0.8817783329695427,0.6497529691211416,0.45825774337365466,0.5224940191045253,1.1401749924790547,0,8,0
3312,9787142,8817,0.662,0.6623196878312159,0.5985714285714285,0.0,0.1967680608365019,136.81626627634384,0.338,0.42015968063872167,0.8817783329695427,0.8044560570071277,0.45825774337365466,0.5813776741499453,1.268669613457903,0,8,0
3313,9787266,8817,0.7290000000000001,0.72548588863463,0.6654761904761904,0.0,0.33902439024390246,307.811281496061,0.271,0.42015968063872167,0.8817783329695427,0.644992874109265,0.45825774337365466,0.5205766033928149,1.1359908499535087,0,8,0
3314,9787316,8817,0.7020000000000001,0.5811230976840693,0.5033333333333333,0.0,0.009308510638297587,238.9028425269207,0.298,0.42015968063872167,0.8817783329695427,0.7092541567695976,0.45825774337365466,0.5458937625582472,1.1912373995896361,0,8,0
3315,9787521,8817,0.708,0.708,0.6523809523809524,0.0,0.30476190476190473,254.2158289645076,0.292,0.42015968063872167,0.8817783329695427,0.6949738717339682,0.45825774337365466,0.5403702434442518,1.1791840972857148,0,8,0
3316,9787659,8817,0.703,0.5852139852023791,0.5059523809523809,0.0,0.01655629139072849,241.4550069331851,0.297,0.42015968063872167,0.8817783329695427,0.7068741092636595,0.45825774337365466,0.5449770637375485,1.189236999522307,0,8,0
3317,9788002,8817,0.7440000000000001,0.7205434908837532,0.6352380952380953,0.0,0.30735930735930744,346.0937475900301,0.256,0.42015968063872167,0.8817783329695427,0.6092921615201914,0.45825774337365466,0.5059644256269407,1.1041044760140297,0,8,0
3318,9788006,8817,0.765,0.7569373092501257,0.6921428571428571,0.0,0.40716448032290614,399.689200121584,0.235,0.42015968063872167,0.8817783329695427,0.5593111638954881,0.45825774337365466,0.4847679857416329,1.0578500696416215,0,8,0
3319,9788213,8817,0.736,0.7274886877828054,0.659047619047619,0.0,0.33601609657947673,325.6764323399135,0.264,0.42015968063872167,0.8817783329695427,0.6283325415676974,0.45825774337365466,0.5138093031466052,1.1212233957335553,0,8,0
3320,9788257,8817,0.75,0.7398127471266722,0.67,0.0,0.36354378818737276,361.4067340276168,0.25,0.42015968063872167,0.8817783329695427,0.5950118764845618,0.45825774337365466,0.5,1.0910890371847126,0,8,0
3321,9788313,8817,0.718,0.7168957309582311,0.6604761904761904,0.0,0.32341650671785016,279.73747302715236,0.282,0.42015968063872167,0.8817783329695427,0.6711733966745856,0.45825774337365466,0.5310367218940701,1.158816691202254,0,8,0
3322,9788432,8817,0.746,0.7321009054678947,0.6566666666666666,0.0,0.341286307053942,351.19807640255823,0.254,0.42015968063872167,0.8817783329695427,0.6045320665083147,0.45825774337365466,0.5039841267341661,1.099783111189519,0,8,0
3323,9788437,8817,0.528,0.5275473642526921,0.4371428571428571,0.0,-0.12595419847328235,-205.17376416309787,0.472,0.42015968063872167,0.8817783329695427,1.1233824228028526,0.45825774337365466,0.6870225614927067,1.4992055702865048,0,8,0
3324,9788816,8817,0.5329999999999999,0.5247872336497599,0.4283333333333333,0.0,-0.1479842674532938,-192.41294213177417,0.467,0.42015968063872167,0.8817783329695427,1.1114821852731616,0.45825774337365466,0.6833739825307955,1.4912437212732166,0,8,0
3325,9789033,8817,0.748,0.7254284390921724,0.6409523809523809,0.0,0.3196544276457882,356.3024052150876,0.252,0.42015968063872167,0.8817783329695427,0.5997719714964382,0.45825774337365466,0.5019960159204453,1.0954446993624007,0,8,0
3326,9789133,8817,0.703,0.5937600678253497,0.5107142857142857,0.0,0.029411764705882373,241.455006933185,0.297,0.42015968063872167,0.8817783329695427,0.7068741092636595,0.45825774337365466,0.5449770637375485,1.189236999522307,0,8,0
3327,9789136,8817,0.722,0.7194654879094994,0.6604761904761904,0.0,0.3265503875968991,289.94613065221023,0.278,0.42015968063872167,0.8817783329695427,0.6616532066508328,0.45825774337365466,0.5272570530585627,1.1505687807410323,0,8,0
3328,9789169,8817,0.7020000000000001,0.5811230976840693,0.5033333333333333,0.0,0.009308510638297587,238.9028425269207,0.298,0.42015968063872167,0.8817783329695427,0.7092541567695976,0.45825774337365466,0.5458937625582472,1.1912373995896361,0,8,0
3329,9789354,8817,0.61,0.6088624509677142,0.5328571428571428,0.0,0.06609195402298841,4.1037171505901116,0.39,0.42015968063872167,0.8817783329695427,0.9282185273159165,0.45825774337365466,0.6244997998398398,1.362769770658593,0,8,0
3330,9789769,8817,0.741,0.7261856352981223,0.6492857142857142,0.0,0.32622268470343385,338.43725437123504,0.259,0.42015968063872167,0.8817783329695427,0.6164323040380061,0.45825774337365466,0.5089204259999789,1.1105549952159015,0,8,0
3331,9789989,8817,0.7140000000000001,0.6142316718364809,0.5271428571428571,0.0,0.0738341968911915,269.52881540209404,0.286,0.42015968063872167,0.8817783329695427,0.6806935866983388,0.45825774337365466,0.5347896782848375,1.1670063103522512,0,8,0
3332,9790245,8817,0.5770000000000001,0.5351148396937608,0.4330952380952381,0.0,-0.15321701199563803,-80.11770825613763,0.423,0.42015968063872167,0.8817783329695427,1.0067600950118785,0.45825774337365466,0.650384501660364,1.4192547994329314,0,8,0
3333,9790739,8817,0.762,0.7533327569810668,0.687142857142857,0.0,0.3977732793522267,392.0327069027906,0.238,0.42015968063872167,0.8817783329695427,0.5664513064133028,0.45825774337365466,0.4878524367060187,1.0645808909075718,0,8,0
3334,9791191,8817,0.7020000000000001,0.5811230976840693,0.5033333333333333,0.0,0.009308510638297587,238.9028425269207,0.298,0.42015968063872167,0.8817783329695427,0.7092541567695976,0.45825774337365466,0.5458937625582472,1.1912373995896361,0,8,0
3335,9791323,8817,0.7170000000000001,0.7157490101702977,0.6588095238095238,0.0,0.3203650336215177,277.1853086208879,0.283,0.42015968063872167,0.8817783329695427,0.673553444180524,0.45825774337365466,0.5319774431308154,1.1608695124591732,0,8,0
3336,9791329,8817,0.638,0.6373009044149984,0.5671428571428571,0.0,0.13479923518164438,75.56432052599546,0.362,0.42015968063872167,0.8817783329695427,0.8615771971496454,0.45825774337365466,0.6016643582596529,1.3129387707237654,0,8,0
3337,9791574,8817,0.753,0.7423852965782056,0.6721428571428572,0.0,0.36925434116445344,369.06322724641063,0.247,0.42015968063872167,0.8817783329695427,0.5878717339667471,0.45825774337365466,0.4969909455915671,1.0845227446300456,0,8,0
3338,9791683,8817,0.769,0.7604234048809173,0.6949999999999998,0.0,0.4148936170212767,409.8978577466431,0.231,0.42015968063872167,0.8817783329695427,0.5497909738717351,0.45825774337365466,0.48062459362791665,1.0488084502175548,0,8,0
3339,9791978,8817,0.767,0.7593283709430944,0.6954761904761905,0.0,0.41339375629405845,404.79352893411306,0.233,0.42015968063872167,0.8817783329695427,0.5545510688836116,0.45825774337365466,0.4827007354458868,1.0533389613720108,0,8,0
3340,9792193,8817,0.7509999999999999,0.741755098767742,0.6735714285714286,0.0,0.3693009118541034,363.95889843388153,0.249,0.42015968063872167,0.8817783329695427,0.5926318289786235,0.45825774337365466,0.498998997994986,1.088904672556971,0,8,0
3341,9792454,8817,0.773,0.7572559776489944,0.6807142857142858,0.0,0.40073917634635703,420.1065153717016,0.227,0.42015968063872167,0.8817783329695427,0.5402707838479821,0.45825774337365466,0.47644516998286385,1.0396882035758193,0,8,0
3342,9792562,8817,0.741,0.7261856352981223,0.6492857142857142,0.0,0.32622268470343385,338.43725437123504,0.259,0.42015968063872167,0.8817783329695427,0.6164323040380061,0.45825774337365466,0.5089204259999789,1.1105549952159015,0,8,0
3343,9792722,8817,0.706,0.609493739793141,0.5214285714285715,0.0,0.05769230769230773,249.11150015197828,0.294,0.42015968063872167,0.8817783329695427,0.6997339667458446,0.45825774337365466,0.5422176684690383,1.1832155076688455,0,8,0
3344,9792805,8817,0.6990000000000001,0.6081863964264944,0.5183333333333333,0.0,0.04867256637168132,231.24634930812735,0.301,0.42015968063872167,0.8817783329695427,0.7163942992874124,0.45825774337365466,0.5486346689738081,1.1972185454735718,0,8,0
3345,9792841,8817,0.752,0.7341204681946976,0.6542857142857142,0.0,0.34322033898305093,366.51106284014605,0.248,0.42015968063872167,0.8817783329695427,0.5902517814726853,0.45825774337365466,0.4979959839195493,1.0867159172332694,0,8,0
3346,9792932,8817,0.691,0.6943709090909091,0.6440476190476191,0.0,0.28139534883720924,210.82903405801207,0.309,0.42015968063872167,0.8817783329695427,0.7354346793349184,0.45825774337365466,0.5558776843874919,1.2130240949016322,0,8,0
3347,9793061,8817,0.716,0.621344380907924,0.5323809523809524,0.0,0.08740359897172237,274.63314421462286,0.284,0.42015968063872167,0.8817783329695427,0.6759334916864621,0.45825774337365466,0.532916503778969,1.1629187100160774,0,8,0
3348,9793095,8817,0.741,0.7261856352981223,0.6492857142857142,0.0,0.32622268470343385,338.43725437123504,0.259,0.42015968063872167,0.8817783329695427,0.6164323040380061,0.45825774337365466,0.5089204259999789,1.1105549952159015,0,8,0
3349,9793178,8817,0.611,0.6122656114178803,0.5402380952380952,0.0,0.07994323557237451,6.65588155685468,0.389,0.42015968063872167,0.8817783329695427,0.9258384798099781,0.45825774337365466,0.623698645180507,1.361021508526818,0,8,0
3350,9793186,8817,0.741,0.7261856352981223,0.6492857142857142,0.0,0.32622268470343385,338.43725437123504,0.259,0.42015968063872167,0.8817783329695427,0.6164323040380061,0.45825774337365466,0.5089204259999789,1.1105549952159015,0,8,0
3351,9793291,8817,0.74,0.735581084270989,0.6752380952380952,0.0,0.36149312377210213,335.8850899649712,0.26,0.42015968063872167,0.8817783329695427,0.6188123515439443,0.45825774337365466,0.5099019513592785,1.1126968583344026,0,8,0
3352,9793309,8817,0.616,0.6144963144963146,0.539047619047619,0.0,0.0786948176583492,19.41670358817709,0.384,0.42015968063872167,0.8817783329695427,0.9139382422802869,0.45825774337365466,0.6196773353931867,1.3522462944786806,0,8,0
3353,9793319,8817,0.752,0.7422566948204239,0.6733333333333332,0.0,0.3699186991869918,366.51106284014605,0.248,0.42015968063872167,0.8817783329695427,0.5902517814726853,0.45825774337365466,0.4979959839195493,1.0867159172332694,0,8,0
